accuracy,balanced_accuracy,precision_macro,recall_macro,f1_micro,f1_macro,class_0_acc,class_1_acc,class_2_acc,class_3_acc,class_4_acc,class_5_acc,class_6_acc,class_7_acc,class_8_acc,class_9_acc,class_10_acc,class_11_acc,class_12_acc,class_13_acc,class_14_acc
0.9859400908200181,0.7183279388587852,0.8927396581251242,0.7183279388587852,0.9859400908200181,0.7345673445631747,0.9892195746816275,0.37333333333333335,0.9944905739203092,0.9764440141981284,0.9795298923988722,0.9888957433682912,0.977840909090909,0.981404958677686,1.0,0.5,0.9641037420648179,0.9755959137343927,0.036016949152542374,0.0,0.03804347826086957
0.9859601107928851,0.7196932271941459,0.8911460736401333,0.7196932271941459,0.9859601107928851,0.7343700324378492,0.9861690092485397,0.37333333333333335,0.9942294636795656,0.9741852210390448,0.998734104378848,0.9895126465144972,0.9755681818181818,0.9818181818181818,1.0,0.5,0.9807049782826596,0.9670828603859251,0.036016949152542374,0.0,0.03804347826086957
0.987121269219174,0.7203474119888156,0.881779898616353,0.7203474119888156,0.987121269219174,0.7243535446958912,0.9867192555387791,0.37333333333333335,0.9987988928925793,0.9709583736689255,0.9933972035214914,0.9895126465144972,0.9494318181818182,0.9933884297520661,1.0,0.5,0.9977447377213499,0.9778660612939841,0.036016949152542374,0.0,0.03804347826086957
0.9914608927494725,0.7176181547301668,0.9001460286190384,0.7176181547301668,0.9914608927494725,0.7378690728980781,0.9957110135830131,0.37333333333333335,0.9988250039166536,0.9819296547273314,0.9813855802980609,0.9901295496607033,0.9505681818181818,0.981404958677686,1.0,0.5,0.9641663882392248,0.9727582292849035,0.036016949152542374,0.0,0.03804347826086957
0.9933533690081399,0.6848753860767083,0.8922407767745718,0.6848753860767083,0.9933533690081399,0.7128770955304485,0.9958870923958897,0.355,0.9991644472296204,0.9748305905130688,0.9795586627538984,0.9888957433682912,0.9528409090909091,0.9801652892561984,0.5,0.5,0.9982667891747411,0.9744608399545971,0.036016949152542374,0.0,0.03804347826086957
0.9922675798914682,0.7208166129752354,0.8776470773016745,0.7208166129752354,0.9922675798914682,0.7320620052687069,0.9985693596453773,0.38,0.9986683377722074,0.9828977089383673,0.9392082398296795,0.9833436150524367,0.9732954545454545,0.9925619834710744,1.0,0.5,0.9975150350818577,0.9772985244040863,0.05084745762711865,0.0,0.03804347826086957
0.9919837673349412,0.7231274289816179,0.893216994838071,0.7231274289816179,0.9919837673349412,0.7407368665635528,0.9921718294441926,0.36666666666666664,0.9990861141573972,0.9738625363020329,0.9989642672190575,0.9913633559531153,0.9795454545454545,0.9818181818181818,1.0,0.5,0.9972435683260942,0.9772985244040863,0.05084745762711865,0.0,0.03804347826086957
0.9947794976635514,0.721445170505339,0.8876160707956621,0.721445170505339,0.9947794976635514,0.738198791951748,0.9961981649653051,0.355,0.998851114940728,0.9783801226202,0.992850566775994,0.987045033929673,0.9602272727272727,0.9925619834710744,1.0,0.5,0.9989141329769462,0.9727582292849035,0.05084745762711865,0.0,0.03804347826086957
0.9934157842176665,0.7248406663965834,0.8781784873046863,0.7248406663965834,0.9934157842176665,0.7374036656812469,0.9968247120744579,0.38333333333333336,0.9986161157240587,0.9816069699903195,0.969172564589447,0.9913633559531153,0.9829545454545454,0.9818181818181818,1.0,0.5,0.9989767791513532,0.9778660612939841,0.07203389830508475,0.0,0.03804347826086957
0.9944050064063913,0.7235099679444787,0.8982026889245882,0.7235099679444787,0.9944050064063913,0.7450561803463578,0.9955950950312026,0.38166666666666665,0.9990077810851742,0.9745079057760568,0.9977990678404971,0.9907464528069093,0.9568181818181818,0.981404958677686,1.0,0.5,0.9938189107918477,0.9733257661748014,0.06991525423728813,0.0,0.03804347826086957
0.9947759647271631,0.724012521524961,0.888533983648781,0.724012521524961,0.9947759647271631,0.7428930762450906,0.997819557367211,0.38166666666666665,0.9986683377722074,0.9835430784123911,0.978062604292537,0.9814929056138186,0.9761363636363637,0.9822314049586777,1.0,0.5,0.9965962245238891,0.9738933030646992,0.07203389830508475,0.0,0.03804347826086957
0.9932367821073259,0.7258372933956896,0.8976564797094901,0.7258372933956896,0.9932367821073259,0.7449747519154729,0.9935261689799021,0.38166666666666665,0.9991905582536947,0.979025492094224,0.9996547557396859,0.9913633559531153,0.9772727272727273,0.9809917355371901,1.0,0.5,0.9984756097560976,0.978433598183882,0.06991525423728813,0.0,0.03804347826086957
0.9925831888754899,0.7378265152351017,0.8652458136122898,0.7378265152351017,0.9925831888754899,0.7457665582651153,0.9983639343636879,0.61,0.9987466708444305,0.9832203936753792,0.9417400310719835,0.9913633559531153,0.9755681818181818,0.9954545454545455,1.0,0.5,0.9991855997327097,0.963677639046538,0.07203389830508475,0.0,0.03804347826086957
0.9938915529846246,0.7270988407698787,0.8715301763300937,0.7270988407698787,0.9938915529846246,0.7356870698686315,0.9944887331569611,0.38166666666666665,0.9992950023499921,0.9851565020974508,0.9994245928994764,0.9913633559531153,0.9772727272727273,0.9954545454545455,1.0,0.5,0.9955521216171066,0.9767309875141884,0.07203389830508475,0.0,0.03804347826086957
0.9921663023816701,0.7211248926034114,0.9006416074222916,0.7211248926034114,0.9921663023816701,0.7452528431633446,0.9989758082384342,0.38166666666666665,0.9962139015092172,0.9767666989351403,0.937525174060648,0.9913633559531153,0.9835227272727273,0.9925619834710744,1.0,0.5,0.9947377213498162,0.9534619750283768,0.07203389830508475,0.0,0.03804347826086957
0.9923771009195056,0.7315632261086777,0.8841204790313029,0.7315632261086777,0.9923771009195056,0.7433833423424515,0.998672072286222,0.38166666666666665,0.9989555590370255,0.9799935463052598,0.9377553369008573,0.9913633559531153,0.9795454545454545,0.9921487603305785,1.0,0.625,0.9992691279652522,0.9790011350737798,0.07203389830508475,0.0,0.03804347826086957
0.9931119516882725,0.7273391763979726,0.8960157721144102,0.7273391763979726,0.9931119516882725,0.7460651069896825,0.9932297696448931,0.38166666666666665,0.9992688913259178,0.9912875121006777,0.9997266816272513,0.9913633559531153,0.9857954545454546,0.9805785123966942,1.0,0.5,0.9992273638489809,0.9778660612939841,0.07203389830508475,0.0,0.03804347826086957
0.9942012737413325,0.7425415320048181,0.8874617700765965,0.7425415320048181,0.9942012737413325,0.7545201453442499,0.9947058970261756,0.6233333333333333,0.9991905582536947,0.9799935463052598,0.9989642672190575,0.9913633559531153,0.9863636363636363,0.9809917355371901,1.0,0.5,0.9964082860006682,0.9767309875141884,0.07203389830508475,0.0,0.03804347826086957
0.9935912533916189,0.7227813084110717,0.910200386512037,0.7227813084110717,0.9935912533916189,0.7466611910354032,0.9945254162429771,0.36333333333333334,0.9991905582536947,0.9780574378831881,0.9948069509177744,0.9913633559531153,0.9789772727272728,0.9520661157024793,1.0,0.5,0.9991855997327097,0.9801362088535754,0.07203389830508475,0.0,0.03804347826086957
0.995222292357552,0.7267127822793044,0.9120716904057076,0.7267127822793044,0.995222292357552,0.7501724979172752,0.9967264014039351,0.38166666666666665,0.9989816700610998,0.9774120684091643,0.9920881523678002,0.9882788402220851,0.9863636363636363,0.9925619834710744,1.0,0.5,0.9985173738723688,0.9801362088535754,0.06991525423728813,0.0,0.03804347826086957
0.9921074201085318,0.7438898418376971,0.8833843395112537,0.7438898418376971,0.9921074201085318,0.7534406046979639,0.9917375017057635,0.6233333333333333,0.9991644472296204,0.9912875121006777,0.9998993037574083,0.9907464528069093,0.9863636363636363,0.9764462809917356,1.0,0.5,0.9993944203140661,0.9835414301929626,0.07838983050847458,0.0,0.03804347826086957
0.9939951857853482,0.7360238889755624,0.8630011722133646,0.7360238889755624,0.9939951857853482,0.7336936410768065,0.9943420008128971,0.38166666666666665,0.9992166692777691,0.983865763149403,0.9995540594970942,0.9913633559531153,0.9829545454545454,0.9929752066115702,1.0,0.625,0.9992064817908453,0.9801362088535754,0.07203389830508475,0.0,0.03804347826086957
0.9950939290021104,0.7436802605545542,0.827849745196482,0.7436802605545542,0.9950939290021104,0.7329435303699591,0.9967777577243574,0.6233333333333333,0.9992166692777691,0.9861245563084866,0.986808792220496,0.9913633559531153,0.977840909090909,0.9950413223140496,1.0,0.5,0.9992900100233879,0.9829738933030647,0.07838983050847458,0.0,0.03804347826086957
0.9952576217214351,0.7353885052545058,0.8960104754791126,0.7353885052545058,0.9952576217214351,0.7510789422290495,0.9965591265317023,0.38166666666666665,0.9992950023499921,0.9861245563084866,0.9932965072788998,0.9907464528069093,0.9829545454545454,0.9954545454545455,1.0,0.625,0.999164717674574,0.9704880817253121,0.07203389830508475,0.0,0.03804347826086957
0.9929023307959,0.7243607037704053,0.8816120566332021,0.7243607037704053,0.9929023307959,0.7345466435104355,0.998931788535215,0.38166666666666665,0.9987466708444305,0.9854791868344628,0.941509868231774,0.9901295496607033,0.9857954545454546,0.9958677685950413,1.0,0.5,0.999164717674574,0.9704880817253121,0.07415254237288135,0.0,0.043478260869565216
0.9943225712239976,0.7439907500916721,0.8877662522117389,0.7439907500916721,0.9943225712239976,0.7557725083181192,0.9947777958747669,0.6233333333333333,0.9989816700610998,0.9919328815747015,0.9994677484320157,0.9901295496607033,0.9857954545454546,0.9834710743801653,1.0,0.5,0.9959697627798196,0.9795686719636776,0.07838983050847458,0.0,0.03804347826086957
0.9953223922218872,0.7358500504376376,0.894430262923113,0.7358500504376376,0.9953223922218872,0.7518900484456502,0.9967454766086634,0.38166666666666665,0.9992688913259178,0.9819296547273314,0.9922607744979574,0.9901295496607033,0.9863636363636363,0.9925619834710744,1.0,0.625,0.9992273638489809,0.9761634506242906,0.07838983050847458,0.0,0.03804347826086957
0.9955555660235152,0.7351298109447902,0.8971064234674023,0.7351298109447902,0.9955555660235152,0.7519002136841197,0.9983536630996034,0.38166666666666665,0.9990077810851742,0.9825750242013552,0.9797312848840555,0.9901295496607033,0.9863636363636363,0.9913223140495868,1.0,0.625,0.9988514868025392,0.978433598183882,0.07203389830508475,0.0,0.043478260869565216
0.9928599355592402,0.7291781737406,0.9176238452050899,0.7291781737406,0.9928599355592402,0.7559529308446856,0.9988613570100644,0.38166666666666665,0.9991383362055459,0.9851565020974508,0.9427469934978998,0.9888957433682912,0.9806818181818182,0.9818181818181818,1.0,0.625,0.9992482459071166,0.9443813847900113,0.07203389830508475,0.0,0.03804347826086957
0.9924830890111547,0.7381678089452115,0.8867039703638856,0.7381678089452115,0.9924830890111547,0.7465560922821854,0.9990095566775689,0.37166666666666665,0.9987988928925793,0.9696676347208777,0.9370936187352552,0.986428130783467,0.9863636363636363,0.9917355371900827,1.0,0.75,0.9983503174072836,0.9733257661748014,0.07203389830508475,0.0,0.03804347826086957
0.9946040284895991,0.7365053491753211,0.9146114908680106,0.7365053491753211,0.9946040284895991,0.7585891177694196,0.995138757441164,0.38166666666666665,0.9993733354222153,0.9835430784123911,0.9990218079291099,0.9913633559531153,0.9863636363636363,0.9925619834710744,1.0,0.625,0.9992482459071166,0.9778660612939841,0.07838983050847458,0.0,0.03804347826086957
0.9949867632649985,0.7363294918222714,0.9003418169898685,0.7363294918222714,0.9949867632649985,0.7564709632908456,0.9976434785543342,0.3883333333333333,0.9993472243981409,0.9854791868344628,0.9790407963634271,0.9907464528069093,0.9863636363636363,0.9929752066115702,1.0,0.625,0.9991438356164384,0.9790011350737798,0.07838983050847458,0.0,0.043478260869565216
0.9955143484323183,0.7347500857537338,0.9133501961792495,0.7347500857537338,0.9955143484323183,0.7558871598945627,0.9969406306262684,0.36333333333333334,0.9991905582536947,0.9916101968376896,0.992850566775994,0.9913633559531153,0.9857954545454546,0.9929752066115702,1.0,0.625,0.9987888406281323,0.9733257661748014,0.07203389830508475,0.0,0.03804347826086957
0.9954272026680736,0.7326256291836675,0.9160206670421616,0.7326256291836675,0.9954272026680736,0.7565986674891244,0.9979941688566469,0.36333333333333334,0.9993211133740665,0.9741852210390448,0.9825795500316474,0.9907464528069093,0.9789772727272728,0.981404958677686,1.0,0.625,0.9987053123955897,0.9807037457434733,0.07838983050847458,0.0,0.03804347826086957
0.9928999755049743,0.7335057080227089,0.8902710006615514,0.7335057080227089,0.9928999755049743,0.7517414592655537,0.9988701609507082,0.38166666666666665,0.9994777795185127,0.9854791868344628,0.9430922377582139,0.9901295496607033,0.9863636363636363,0.9925619834710744,1.0,0.625,0.9968050451052456,0.9812712826333712,0.07838983050847458,0.0,0.043478260869565216
0.9954778414229726,0.7275441285069981,0.9150988722465668,0.7275441285069981,0.9954778414229726,0.7516142697461579,0.9970638857952819,0.38,0.9993211133740665,0.983865763149403,0.9908654122791876,0.9913633559531153,0.977840909090909,0.9958677685950413,1.0,0.5,0.9992691279652522,0.9812712826333712,0.07838983050847458,0.0,0.03804347826086957
0.9942625113053964,0.7453546254638864,0.8765911775987473,0.7453546254638864,0.9942625113053964,0.7499692564839169,0.9953955390432758,0.38166666666666665,0.9992688913259178,0.9922555663117134,0.999050578284136,0.9913633559531153,0.9857954545454546,0.9958677685950413,1.0,0.75,0.9887863347811561,0.9790011350737798,0.07838983050847458,0.0,0.043478260869565216
0.9955320131142599,0.7376263713415641,0.8867694686094924,0.7376263713415641,0.9955320131142599,0.7532005739907065,0.9969464999200309,0.385,0.9991905582536947,0.9903194578896418,0.9921744634328787,0.9913633559531153,0.9857954545454546,0.9950413223140496,1.0,0.625,0.9992900100233879,0.9824063564131669,0.07838983050847458,0.0,0.043478260869565216
0.9950468231835996,0.7352799404117688,0.906214918922242,0.7352799404117688,0.9950468231835996,0.7585131187146811,0.9975862529401494,0.38166666666666665,0.9989555590370255,0.9874152952565344,0.980781402842511,0.9907464528069093,0.9852272727272727,0.990495867768595,1.0,0.625,0.9990811894420314,0.9767309875141884,0.07203389830508475,0.0,0.043478260869565216
0.9953942285951161,0.7371404703294517,0.9077453204937227,0.7371404703294517,0.9953942285951161,0.7596279734202539,0.996101321618223,0.38166666666666665,0.9992427803018434,0.9922555663117134,0.9988635709764658,0.9907464528069093,0.9789772727272728,0.9950413223140496,1.0,0.625,0.9994779485466088,0.9778660612939841,0.07838983050847458,0.0,0.043478260869565216
0.995596783614712,0.7349841172734649,0.8856742333558479,0.7349841172734649,0.995596783614712,0.7528156809927649,0.9970521472077568,0.38166666666666665,0.9994777795185127,0.9922555663117134,0.9929512630185856,0.9913633559531153,0.9823863636363637,0.9925619834710744,1.0,0.625,0.9991438356164384,0.9426787741203179,0.0847457627118644,0.0,0.043478260869565216
0.9928740673047934,0.7307868054111825,0.8978892067656266,0.7307868054111825,0.9928740673047934,0.7535930463790881,0.9989273865648931,0.38333333333333336,0.9993211133740665,0.9861245563084866,0.9420852753322976,0.9907464528069093,0.9863636363636363,0.9491735537190082,1.0,0.625,0.9992900100233879,0.9795686719636776,0.07838983050847458,0.0,0.043478260869565216
0.9953883403678022,0.7348649277324328,0.8851554033322734,0.7348649277324328,0.9953883403678022,0.7496700026474501,0.9985561537344115,0.38166666666666665,0.9993211133740665,0.9828977089383673,0.9753150353875367,0.9901295496607033,0.9863636363636363,0.9946280991735538,1.0,0.625,0.9991229535583027,0.9744608399545971,0.07203389830508475,0.0,0.043478260869565216
0.9958888396894784,0.7356199825625465,0.8764368231007185,0.7356199825625465,0.9958888396894784,0.7452261715193674,0.9974556611539325,0.38166666666666665,0.9993994464462896,0.9835430784123911,0.9921888486103918,0.9907464528069093,0.9863636363636363,0.993801652892562,1.0,0.625,0.9992691279652522,0.9693530079455165,0.07203389830508475,0.0,0.043478260869565216
0.9923759232740428,0.7301571805727746,0.8672888386404093,0.7301571805727746,0.9923759232740428,0.7335239638101764,0.9989537983868246,0.38333333333333336,0.9988772259648023,0.9512746047111972,0.9363599746820875,0.9901295496607033,0.9789772727272728,0.9925619834710744,1.0,0.625,0.9991229535583027,0.9801362088535754,0.07415254237288135,0.0,0.043478260869565216
0.9947500565269822,0.7378037008147283,0.9151420849054174,0.7378037008147283,0.9947500565269822,0.7604409880489739,0.9953368461056502,0.38166666666666665,0.9993472243981409,0.9909648273636656,0.9993382818343979,0.9901295496607033,0.9852272727272727,0.9954545454545455,1.0,0.625,0.9979326762445707,0.978433598183882,0.0847457627118644,0.0,0.043478260869565216
0.9961879616370214,0.7340807175156225,0.9173694515611198,0.7340807175156225,0.9961879616370214,0.7589624468426444,0.9975686450588617,0.38166666666666665,0.9992427803018434,0.9851565020974508,0.9955118246159158,0.9907464528069093,0.9863636363636363,0.993801652892562,1.0,0.625,0.9992482459071166,0.9392735527809307,0.07415254237288135,0.0,0.043478260869565216
0.9958876620440157,0.7485152562238392,0.8719374488509122,0.7485152562238392,0.9958876620440157,0.7578467714029116,0.9968012348994076,0.5366666666666666,0.9992166692777691,0.9783801226202,0.9974394384026699,0.9895126465144972,0.9823863636363637,0.9962809917355372,1.0,0.625,0.9988306047444037,0.9790011350737798,0.11016949152542373,0.0,0.03804347826086957
0.9950291585016581,0.7543972448120815,0.8781989388190864,0.7543972448120815,0.9950291585016581,0.7613911757076904,0.9953749965151069,0.6283333333333333,0.9993733354222153,0.9922555663117134,0.9990218079291099,0.9907464528069093,0.9863636363636363,0.9958677685950413,1.0,0.625,0.9994988306047444,0.9801362088535754,0.08050847457627118,0.0,0.043478260869565216
0.9949643880012059,0.7371627040072056,0.9125201946895054,0.7371627040072056,0.9949643880012059,0.7586283798154643,0.995577487149915,0.385,0.9993733354222153,0.9899967731526299,0.9986621784912826,0.9913633559531153,0.9863636363636363,0.9921487603305785,1.0,0.625,0.9993526561977949,0.9824063564131669,0.07415254237288135,0.0,0.03804347826086957
0.9958440891618933,0.7347653171404349,0.8816861757974391,0.7347653171404349,0.9958440891618933,0.7492840647127346,0.9975114194446768,0.38333333333333336,0.9993472243981409,0.9912875121006777,0.9916709822199206,0.9901295496607033,0.9630681818181818,0.9962809917355372,1.0,0.625,0.9988723688606749,0.9631101021566402,0.07838983050847458,0.0,0.043478260869565216
0.9946605554718119,0.7346949734339555,0.8581433510705173,0.7346949734339555,0.9946605554718119,0.7310608188905725,0.9952429374054493,0.38166666666666665,0.9992950023499921,0.9922555663117134,0.9993814373669371,0.9901295496607033,0.9863636363636363,0.9942148760330578,1.0,0.625,0.9992900100233879,0.9335981838819524,0.08050847457627118,0.0,0.043478260869565216
0.9952799969852276,0.7372852237713144,0.913338571343926,0.7372852237713144,0.9952799969852276,0.7601900670605561,0.9973808276584599,0.3883333333333333,0.9993472243981409,0.9877379799935463,0.9851976523390299,0.9907464528069093,0.9857954545454546,0.9962809917355372,1.0,0.625,0.9987679585699967,0.9807037457434733,0.08050847457627118,0.0,0.043478260869565216
0.9950432902472114,0.7529980940794471,0.8870168136232669,0.7529980940794471,0.9950432902472114,0.7644716950306856,0.9976757596700283,0.63,0.9992166692777691,0.9848338173604388,0.9769261752690028,0.9907464528069093,0.9869318181818182,0.9962809917355372,1.0,0.625,0.9994779485466088,0.9829738933030647,0.08686440677966102,0.0,0.03804347826086957
0.9956226918148929,0.74704565447224,0.8850899093442606,0.74704565447224,0.9956226918148929,0.7553705436895111,0.9964461426267731,0.3883333333333333,0.9993994464462896,0.9825750242013552,0.9983313194084815,0.9907464528069093,0.9869318181818182,0.9929752066115702,1.0,0.75,0.9992900100233879,0.981838819523269,0.09533898305084745,0.0,0.043478260869565216
0.9950315137925837,0.7395851409457573,0.889904704290753,0.7395851409457573,0.9950315137925837,0.7558158470135571,0.9955804217967963,0.3883333333333333,0.9993211133740665,0.989674088415618,0.9992951263018586,0.9907464528069093,0.9840909090909091,0.9954545454545455,1.0,0.625,0.9992691279652522,0.981838819523269,0.1016949152542373,0.0,0.043478260869565216
0.9953188592854989,0.733983617299081,0.9170321223505907,0.733983617299081,0.9953188592854989,0.7593540635894114,0.9980323192661035,0.38333333333333336,0.9991383362055459,0.9851565020974508,0.9803066919845791,0.9907464528069093,0.9863636363636363,0.9752066115702479,1.0,0.625,0.9993735382559304,0.9631101021566402,0.08050847457627118,0.0,0.043478260869565216
0.9953683203949352,0.7558459703417644,0.8597056111352673,0.7558459703417644,0.9953683203949352,0.7572695356842173,0.9981232933194231,0.6283333333333333,0.9993994464462896,0.9906421426266537,0.9762500719258875,0.9888957433682912,0.9880681818181818,0.9950413223140496,1.0,0.625,0.9990185432676244,0.9846765039727582,0.12076271186440678,0.0,0.043478260869565216
0.992739815722038,0.7431799540602584,0.8819410953198796,0.7431799540602584,0.992739815722038,0.7508312483121531,0.9983771402746536,0.3883333333333333,0.9993733354222153,0.9880606647305582,0.944214281604235,0.9907464528069093,0.9732954545454545,0.9925619834710744,1.0,0.75,0.9993944203140661,0.9824063564131669,0.09745762711864407,0.0,0.043478260869565216
0.9951386795296955,0.7308271117990761,0.8982723073787053,0.7308271117990761,0.9951386795296955,0.7507858555268453,0.998180518933608,0.3883333333333333,0.9992688913259178,0.9716037431429493,0.9786380113930606,0.9907464528069093,0.9869318181818182,0.9950413223140496,1.0,0.625,0.9980788506515202,0.9120317820658342,0.08050847457627118,0.0,0.03804347826086957
0.9953918733041905,0.7365422883365962,0.8880448727800022,0.7365422883365962,0.9953918733041905,0.7502559192920434,0.9978870542454803,0.3883333333333333,0.999425557470364,0.9777347531461762,0.981414350653087,0.9913633559531153,0.9914772727272727,0.9962809917355372,1.0,0.625,0.9993944203140661,0.9812712826333712,0.08050847457627118,0.0,0.03804347826086957
0.9957428116520952,0.7293313355614272,0.9055738544398363,0.7293313355614272,0.9957428116520952,0.7529465406371755,0.9972340953143961,0.38666666666666666,0.9992166692777691,0.8664085188770572,0.9976552160653662,0.9808760024676126,0.9863636363636363,0.9954545454545455,1.0,0.625,0.9992691279652522,0.981838819523269,0.08050847457627118,0.0,0.043478260869565216
0.9953471227766054,0.7501370945882587,0.8374018537944047,0.7501370945882587,0.9953471227766054,0.7430531690012017,0.9963566358968942,0.63,0.9992688913259178,0.9919328815747015,0.9966482536394499,0.9901295496607033,0.9886363636363636,0.8921487603305785,1.0,0.625,0.9993735382559304,0.9846765039727582,0.11440677966101695,0.0,0.043478260869565216
0.995708659933675,0.7553526616394558,0.8653568921155732,0.7553526616394558,0.995708659933675,0.7597356051945983,0.9963390280156065,0.63,0.9992166692777691,0.9922555663117134,0.9979141492606018,0.9907464528069093,0.9903409090909091,0.9954545454545455,1.0,0.625,0.9992900100233879,0.9812712826333712,0.08898305084745763,0.0,0.043478260869565216
0.9953565439403075,0.7384830810647374,0.8755949042911395,0.7384830810647374,0.9953565439403075,0.7461295057057988,0.9961218641463919,0.3883333333333333,0.9994516684944383,0.9922555663117134,0.9986190229587433,0.9796421961752005,0.9914772727272727,0.9954545454545455,1.0,0.625,0.9982041430003341,0.9835414301929626,0.09110169491525423,0.0,0.03804347826086957
0.9950597772836901,0.7574636241821971,0.8566271397412242,0.7574636241821971,0.9950597772836901,0.7565144269915378,0.9953603232807005,0.63,0.9993211133740665,0.9922555663117134,0.999050578284136,0.9913633559531153,0.9903409090909091,0.9962809917355372,1.0,0.625,0.9994988306047444,0.9846765039727582,0.12076271186440678,0.0,0.03804347826086957
0.9955367236961109,0.7374878466788797,0.9092296863999503,0.7374878466788797,0.9955367236961109,0.761313350206334,0.9962935409889466,0.3883333333333333,0.9994516684944383,0.9929009357857373,0.9991225041717015,0.9407772979642196,0.9903409090909091,0.9946280991735538,1.0,0.625,0.9994153023722018,0.9824063564131669,0.11016949152542373,0.0,0.043478260869565216
0.9955225919505577,0.7379773162671367,0.8769084168757977,0.7379773162671367,0.9955225919505577,0.7481739900709327,0.9962656618435746,0.3883333333333333,0.999425557470364,0.9916101968376896,0.998734104378848,0.9907464528069093,0.9903409090909091,0.9962809917355372,1.0,0.625,0.9989767791513532,0.978433598183882,0.07203389830508475,0.0,0.043478260869565216
0.9957840292432921,0.7378642841852303,0.894269599359095,0.7378642841852303,0.9957840292432921,0.753099532898643,0.9966985222585629,0.38666666666666666,0.9993211133740665,0.9880606647305582,0.9976408308878532,0.9907464528069093,0.9875,0.9958677685950413,1.0,0.625,0.9992900100233879,0.9835414301929626,0.07415254237288135,0.0,0.043478260869565216
0.995389518013265,0.7386950155025446,0.8781097829398489,0.7386950155025446,0.995389518013265,0.7450766299439134,0.9961292007635951,0.38666666666666666,0.9992950023499921,0.9916101968376896,0.9983744749410207,0.9907464528069093,0.9897727272727272,0.9958677685950413,1.0,0.625,0.9990185432676244,0.981838819523269,0.0826271186440678,0.0,0.043478260869565216
